ObjectNumber,Location_Center_X,Location_Center_Y,AreaShape_Area,AreaShape_Eccentricity,AreaShape_Solidity,AreaShape_MajorAxisLength,AreaShape_MinorAxisLength,AreaShape_Compactness,AreaShape_FormFactor,AreaShape_Perimeter,AreaShape_ConvexArea,AreaShape_EquivalentDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,cancer_probability,classification,anomaly_score,top_deviations,sample_verdict
2639,2059.2191011235955,1072.3370786516855,178.0,0.729913055816832,0.8944723618090452,18.834290533072245,12.873990941995434,1.2496537655429067,0.8002216514472346,52.8700576850888,199.0,15.054455784347004,9.032673470608202,7.527227892173502,0.0,healthy,-0.3914,"FormFactor, MajorAxisLength, Perimeter",healthy
2640,2468.8206278026905,1077.9028400597908,669.0,0.7085371163392843,0.9330543933054394,35.27318081613482,24.891350616346703,1.2522563683920735,0.7985585262257627,102.60407640085654,717.0,29.185565874723483,17.51133952483409,14.592782937361742,4.2,healthy,-0.461,"FormFactor, Solidity, Compactness",healthy
2641,2785.72265625,1072.265625,256.0,0.7437853884363804,0.9516728624535316,22.183184070990638,14.827650701710036,1.1387993339411313,0.8781178300651286,60.52691193458118,269.0,18.0540666735282,10.83244000411692,9.0270333367641,0.0,healthy,-0.3989,"FormFactor, Solidity, Compactness",healthy
2642,358.2277227722772,1071.3465346534654,101.0,0.9839508548564252,0.8145161290322581,29.134118411697937,5.198682425947014,2.446890087793077,0.40868202662177183,55.72792206135786,124.0,11.340070282773887,6.804042169664332,5.670035141386943,5.1,healthy,-0.4715,"Eccentricity, FormFactor, MinorAxisLength",healthy
2643,1724.4565217391305,1073.4021739130435,92.0,0.4891756722815855,0.9387755102040817,11.628283614054359,10.142017793171773,0.9739837667911209,1.0267111568959635,33.55634918610404,98.0,10.823032759612019,6.493819655767211,5.4115163798060095,9.6,healthy,-0.5245,"FormFactor, Eccentricity, MajorAxisLength",healthy
2644,1835.9403973509934,1069.4635761589404,151.0,0.9352993120709071,0.937888198757764,23.567124436733902,8.33940595095496,1.4866540592034825,0.6726514442342953,53.11269837220809,161.0,13.86575534383214,8.319453206299283,6.93287767191607,0.0,healthy,-0.4014,"Solidity, Eccentricity, MinorAxisLength",healthy
2645,2127.027027027027,1071.3027027027026,185.0,0.8494201818960775,0.8851674641148325,22.63829695772108,11.946616783144638,1.461238643522578,0.6843509131330667,58.284271247461895,209.0,15.347615963921077,9.208569578352646,7.673807981960539,0.0,healthy,-0.3817,"MaximumRadius, EquivalentDiameter, MeanRadius",healthy
2646,2159.3671281822244,1071.1317552478786,2239.0,0.5853272783171045,0.8348247576435496,63.56723281862874,51.540129588054846,2.1315420665497986,0.4691439196499842,244.89444430272832,2682.0,53.392727413590976,32.035636448154584,26.696363706795488,14.6,healthy,-0.5839,"MinorAxisLength, EquivalentDiameter, MaximumRadius",healthy
2647,1411.6512820512821,1079.553846153846,195.0,0.9013614080887881,0.8705357142857143,24.47024593937988,10.597272540459123,1.5017671127055567,0.66588220739394,60.66295090390225,224.0,15.756957549709801,9.454174529825881,7.878478774854901,0.0,healthy,-0.3867,"Eccentricity, MinorAxisLength, MaximumRadius",healthy
2648,726.63,1074.75,200.0,0.6610018222630674,0.9389671361502347,18.47935413507904,13.866617134338757,1.0776107893413815,0.9279788304747617,52.04163056034261,213.0,15.957691216057308,9.574614729634384,7.978845608028654,0.0,healthy,-0.407,"FormFactor, Solidity, Eccentricity",healthy
2649,1360.2953020134228,1075.4026845637584,149.0,0.8990926806736869,0.9030303030303031,20.94206486368603,9.16756324758498,1.368911614316403,0.7305073530984487,50.62741699796952,165.0,13.773623058786647,8.264173835271988,6.886811529393324,0.0,healthy,-0.3934,"MinorAxisLength, MaximumRadius, EquivalentDiameter",healthy
2650,1501.6350148367953,1075.5044510385758,337.0,0.947382773400708,0.689161554192229,43.08769254772032,13.79249628613326,3.5556986536857558,0.2812386811698519,122.71067811865474,489.0,20.71428798138497,12.428572788830982,10.357143990692485,5.8,healthy,-0.4798,"Compactness, Solidity, FormFactor",healthy
2651,1955.321212121212,1076.5878787878787,330.0,0.9085499323907481,0.8661417322834646,33.18776965811304,13.865062958086185,1.8344310410126938,0.5451281501690857,87.2193000900063,381.0,20.49802550887777,12.298815305326661,10.249012754438885,0.0,healthy,-0.3863,"Eccentricity, FormFactor, MinorAxisLength",healthy
2652,1617.5625,1079.1488970588234,544.0,0.8894917066902701,0.7976539589442815,42.12077467515976,19.24714335123802,2.6127704861709007,0.38273549295389214,133.64570696119915,682.0,26.318098569918163,15.790859141950897,13.159049284959082,1.5,healthy,-0.43,"FormFactor, Compactness, Solidity",healthy
2653,712.7869822485208,1077.7810650887575,169.0,0.5584933061570944,0.9285714285714286,16.14420166372422,13.3917610245034,1.0758231095942654,0.9295208395152794,47.79898987322333,182.0,14.668929172241665,8.801357503344999,7.334464586120832,1.5,healthy,-0.4292,"FormFactor, Eccentricity, Solidity",healthy
2654,1798.5811138014528,1079.3801452784503,413.0,0.3922997554067811,0.9322799097065463,24.299800181859915,22.351865805312816,1.1851265309168828,0.843791758865057,78.42640687119285,443.0,22.93137440223813,13.758824641342878,11.465687201119065,5.3,healthy,-0.4742,"Eccentricity, FormFactor, Solidity",healthy
2655,1993.2972067039107,1080.072625698324,1790.0,0.38440480038829844,0.7837127845884413,54.953577800479,50.73119977438869,2.1529952518932185,0.4644692082440304,220.06601717798213,2284.0,47.73990767770651,28.643944606623908,23.869953838853256,14.2,healthy,-0.5791,"MinorAxisLength, Eccentricity, EquivalentDiameter",healthy
2656,375.358024691358,1077.8086419753085,162.0,0.8568169241889781,0.8852459016393442,20.42757480953081,10.532881455713525,1.380151525325539,0.7245581239814433,53.00609665440988,183.0,14.361922094451577,8.617153256670946,7.1809610472257885,0.0,healthy,-0.3842,"MaximumRadius, EquivalentDiameter, MeanRadius",healthy
2657,409.5418933623504,1087.7638737758432,919.0,0.3750188168185857,0.932994923857868,36.669374676435176,33.993140997480666,1.4082453028276494,0.7101035579469543,127.5269119345812,985.0,34.20682887394876,20.524097324369254,17.10341443697438,10.3,healthy,-0.5333,"Eccentricity, MinorAxisLength, EquivalentDiameter",healthy
2658,1061.1541501976285,1076.6284584980237,253.0,0.7903219258052059,0.8006329113924051,25.235532880109652,15.461604307371374,1.9395753371952267,0.5155767764329671,78.52691193458118,316.0,17.94796937867892,10.768781627207352,8.97398468933946,0.0,healthy,-0.3974,"Solidity, FormFactor, MaximumRadius",healthy
